class,coastal,green,red,blue,nir,red_edge1,red_edge2,red_edge3,swir1,swir2,NDVI,LAI,MNDWI
1,571.5,1260,1833,887,2423,2045.5,2152.5,2272.5,4173.5,3805.5,0.138627827167511,0.200248509645462,-0.536210596561432
1,668,1337,1773,940.5,2652,1991,2276,2431.5,4081,3509.5,0.198644027113915,0.371679127216339,-0.506459891796112
1,867,1534,1998,1034,2658,2353,2496,2648,4588,3561,0.141752570867538,0.235424876213074,-0.498856544494629
1,816.5,1604,2137,1210,3145,2521,2723,2911.5,4791.5,3744,0.190836802124977,0.42174431681633,-0.498397320508957
1,2462,2736,2730,2670,3288,2749,2842,2817,3568,2683,0.0927218273282051,0.405396074056625,-0.131979659199715
1,781,1578,2030,1130,2746,2295,2417,2569,4375,3443,0.149916261434555,0.275667309761047,-0.469847083091736
1,815,1188,1716,859,2193,1887,1979.5,2082.5,4269,3694,0.122026093304157,0.150872647762299,-0.564595878124237
1,573.5,1285,1834,829,2649,2048,2244,2428,4034,3377.5,0.18179789185524,0.304796874523163,-0.516826510429382
1,930,1478,1934,1160,2418,2163,2268,2422,4326,3747,0.111213244497776,0.1677186191082,-0.49069607257843
1,851.5,1376,1867,1080,2625,2255,2393.5,2622.5,4352,3320.5,0.168744415044785,0.317945122718811,-0.519553065299988
1,638,1284,1798,846,2714,2299,2458,2742,4202,3191,0.203014180064201,0.364906162023544,-0.531899392604828
1,538,1070,1468,809,2070,1668,1804,1943,4048,3493,0.170152649283409,0.249650686979294,-0.581867933273315
1,729.5,1221,1643,883,2282,1937.5,2047.5,2172.5,3733.5,2998.5,0.162802577018738,0.254466950893402,-0.507114768028259
1,1053,1788,2130,1412,2830,2528,2623,2753,4775,4125,0.141129016876221,0.303537905216217,-0.45512717962265
1,577,1204,1594,843,2134,1736,1808,1908,4383,3405,0.144849807024002,0.199667751789093,-0.568999469280243
1,669,1166,1558,867,2198,1810,1902,2055,3820,3486,0.170394033193588,0.266804069280624,-0.532290399074554
0,377.5,850,1316,532.5,2512,1820,2242.5,2506,3603,2784.5,0.312434673309326,0.541050434112549,-0.618234872817993
0,272,380,491,299,1222,675,1015,1185,1645,1171,0.426736742258072,0.436433345079422,-0.624691307544708
0,400,835,864,491,2480,1476,2227,2474,2485,1721,0.483253568410873,0.927432775497437,-0.49698793888092
0,146.5,405.5,741,204,1229,1052,1251.5,1374,2320.5,1736,0.24771574139595,0.194050878286362,-0.702494561672211
0,136,454,979,234,1900,1426,1725,1862,2824,2244,0.319902718067169,0.40203520655632,-0.723001897335053
0,216,786,765,387,2867,1379,2484.5,2806.5,2533,1639,0.578744530677795,1.18830323219299,-0.526363432407379
0,194.5,615,865,338,2050,1335,1760.5,1939,2250.5,1455,0.406518012285233,0.610889911651611,-0.570755541324616
0,238.5,737,1510,374,2116,1962.5,2146,2228.5,3440,2628,0.167126342654228,0.180365413427353,-0.647115111351013
0,327,778,1274,456,1890,1659,1909,2049,2497,2023,0.194690272212029,0.227768898010254,-0.524885535240173
0,367.5,982,1176,634.5,2680,1451,2322.5,2630,2885.5,2037,0.390041530132294,0.790289759635925,-0.492178410291672
0,293.5,551.5,788.5,332,1624,1171.5,1663,1822.5,1906,1421,0.346321254968643,0.427048534154892,-0.551169872283936
0,497,1008,1368,703,2326,1630,1994,2217,3231,2251,0.259339451789856,0.449775785207748,-0.524416089057922
0,311.5,675,976.5,453,1400,1130.5,1192,1269,3007,3068.5,0.178203240036964,0.158345103263855,-0.633351445198059
0,284,816,1284,498,2066,1683,2058,2159,3108,2450,0.233432844281197,0.323109418153763,-0.584097802639008
0,648,1287,2242,783,2813,2480.5,2566,2715.5,4410,3692,0.112957492470741,0.13526451587677,-0.54818332195282
0,163.5,459,698.5,272.5,1124,882.5,1034.5,1103,2052.5,1608,0.233470544219017,0.171998918056488,-0.634481430053711
0,545,1060,1586,774,1628,1703,1745,1812,2942,2040,0.0130678182467818,-0.093233734369278,-0.470264852046967
0,218,511,1019.5,292.5,1388,1285.5,1457,1531,1986,1869,0.153063341975212,0.0996884703636169,-0.59070885181427
0,333,739,1054,481,1558,1298,1594,1707,2315,1773,0.192955568432808,0.201358258724213,-0.516044497489929
0,598,1258,1880,766,2534,2245,2443,2525,3767,3246,0.148164942860603,0.209380060434341,-0.499303549528122
0,804,1764,2712,1158,3278,2845,2899,3060,4604,3628,0.0944908261299133,0.127361625432968,-0.445979863405228
0,254,619,1300,375,1584,1523,1590,1594,2127,1772,0.0984743535518646,0.0370119363069534,-0.5491623878479
0,630,1537,2769,909,3600,3144.5,3336,3497.5,4946,4236.5,0.130475774407387,0.203261613845825,-0.525836825370789
0,259.5,750.5,1389,450.5,1724,1643.5,1780,1822.5,2939.5,2305.5,0.107613243162632,0.063667356967926,-0.593224942684174
0,274,906.5,2119,451.5,2710,2462.5,2662,2750.5,4081.5,3568,0.122385591268539,0.12456539273262,-0.63652765750885
0,493.5,1165,1678,734.5,2066,2061,2213.5,2291.5,3232.5,2837.5,0.103632487356663,0.0930921733379364,-0.470153510570526
0,179,658,1214,403,1622,1238,1476,1528,2501,1974,0.143864616751671,0.114339262247086,-0.583412408828735
0,165,754,1674,388,2292,1850,2106,2181,3260,2688,0.155824512243271,0.169748902320862,-0.624314904212952
0,263,831,1696,429,2954,2536,2986,3143,4145,3809,0.27053764462471,0.453430503606796,-0.665996789932251
0,193,637,1202,339,1896,1374,1608,1774,3063,2315,0.22401550412178,0.260933995246887,-0.655675709247589
0,116,431.5,639,246,1662,1017,1446.5,1634,2348,1709,0.444589287042618,0.559828281402588,-0.689512550830841
0,257,835,1580,464,2192,1704,1901,2021,3015,2504,0.162248119711876,0.186284273862839,-0.56623375415802
0,191.5,658,1607,332,1945,1814,1982.5,2019,3313.5,2673.5,0.0951576754450798,0.0420885384082794,-0.668639004230499
0,439,1013.5,1973,577.5,2369,2444,2454,2591.5,4306.5,3878,0.0912022143602371,0.0622105598449707,-0.618984937667847
0,1096,1614,1790,1330,3162,2309,2795,3074,3683,2988,0.277059763669968,0.773056149482727,-0.390598446130753
0,402,987,1358,624,2382,1602,2161,2359,3307,2667,0.273796766996384,0.46635827422142,-0.540288746356964
0,252,719,1536,409,2096,1762,1905,1991,3228,2737,0.154184997081757,0.159628838300705,-0.635672628879547
0,251.5,662.5,1347,367.5,1724,1625,1733,1801.5,2766,2138.5,0.122761309146881,0.0820008665323257,-0.613533616065979
0,328,695,867,453,1960,1287,1725,1920,2920,2063,0.386628925800324,0.600237727165222,-0.615491032600403
0,249,899,1452,422,1924,1561,1706,1850,3241,2204,0.139810413122177,0.126361489295959,-0.565700471401215
0,357,910,1842,480,2834,2244,2735,2860,4055,3980,0.212147131562233,0.324306964874268,-0.633434057235718
0,805,1826,2120,1630,2984,1968,2302,2490,3350,2952,0.169279024004936,0.4617820084095,-0.294435858726501
0,383,874,1130,541.5,2756,1652,2473.5,2733.5,2852,2210.5,0.4184250831604,0.832397937774658,-0.530864238739014
0,374,702,1300,440.5,1824,1667,1941.5,1968,2498.5,2243,0.167733713984489,0.172411024570465,-0.561318576335907
0,166,666,491.5,347,2511,1114.5,2127,2439,2141.5,1201,0.67260617017746,1.30267882347107,-0.52555650472641
0,218.5,605,816,347.5,1886,1245,1823.5,1942,2083.5,1375,0.396002948284149,0.564725875854492,-0.549934923648834
0,350.5,1051,613,488,4053,1567,3613.5,4064,2495.5,1272,0.737248122692108,2.09327125549316,-0.407303005456924
0,1315,1578,1454,1678,2112,1457,1606,1647,1729,1309,0.184520468115807,0.603319764137268,-0.0456607267260551
0,365,1198,1852,709,2994,2098,2504,2736,3653,2951,0.235658258199692,0.431771904230118,-0.506081223487854
0,56,437.5,833.5,236.5,1552,953.5,1195,1267,2076.5,1651,0.301194727420807,0.32172679901123,-0.651949107646942
0,420,1040,1214,791,2196,1679,2069,2333,3385,2602,0.287976533174515,0.537633180618286,-0.529943466186523
0,637,1608,2964,854,3630,3589,3776,3835,4980,4170,0.101000905036926,0.122872069478035,-0.511839687824249
0,303.5,684.5,906.5,504,2141,1347,1845,2090.5,3141.5,2139,0.405086159706116,0.691134333610535,-0.642185032367706
0,277.5,643.5,981,415,1563,1261,1537,1611,2203,1709.5,0.228773579001427,0.249187916517258,-0.547865867614746
0,245,765,1364,437,1982,1670,1870,1956,2946,2495,0.184698149561882,0.212983220815659,-0.587712228298187
0,304,791.5,1640,433,2070,2032.5,2184.5,2245.5,3857.5,3107,0.115902960300446,0.0904045403003693,-0.659496665000916
0,391,885,1568,530,2008,1825,1882,1985,3454,3070,0.12304250150919,0.110186442732811,-0.592071950435638
0,29,276,437,122,1710,699,1421,1633,1635,1086,0.592920422554016,0.740186333656311,-0.71114593744278
0,484,912.5,1093,596,2325,1650,2279,2487,2777,2063.5,0.360444694757462,0.655151963233948,-0.505353033542633
0,214,504,642,273.5,1357,820.5,1165.5,1307,2135.5,1489,0.357678860425949,0.373510748147965,-0.618109524250031
0,44,463,1079,246.5,1552,1286.5,1467,1551,2398.5,2108,0.179779559373856,0.146463066339493,-0.676393449306488
0,423.5,984,2005,593.5,2696,2694,2929.5,2988.5,4127.5,3657,0.146990016102791,0.190269947052002,-0.614985823631287
0,233,669,1272,350.5,1847,1543.5,1748.5,1864,3249.5,2600.5,0.184353917837143,0.190652638673782,-0.65854287147522
0,310.5,910,1566,512,2144,1822,2022,2127,2966.5,2490,0.155795142054558,0.177367776632309,-0.53050434589386
0,337.5,933.5,1302,569.5,2463,1712,2237.5,2491,3430,2796,0.308366507291794,0.538174033164978,-0.572132468223572
0,379,1194,2006,678,3348,2801,3246,3487,4529,3970,0.250653713941574,0.47997972369194,-0.582736313343048
0,299.5,662,1401,367.5,2080,1805,2001.5,2082,2853.5,2620,0.195058897137642,0.228398323059082,-0.623382151126862
0,326,737,929,412,1798,1268,1554,1736,3029,2261,0.318665206432343,0.432350486516953,-0.608603239059448
0,206,624,1253,333.5,1895,1625,1915.5,2032.5,2864.5,2380.5,0.203938990831375,0.225364208221436,-0.64225310087204
0,194,586,1136,300,1938,1489,1752,1912,3107,2646,0.260897874832153,0.321535289287567,-0.682642817497253
0,305.5,709.5,1351,419.5,1998,1677.5,1846,1956.5,3070.5,2704,0.193191960453987,0.227099686861038,-0.624603152275085
0,336,944.5,2149,529,2720,2552,2747.5,2825.5,4000.5,3533.5,0.117272555828094,0.120592653751373,-0.617998003959656
0,481,1068,1624,707,2514,1957,2198,2384,3739,2897,0.215079709887505,0.356775045394897,-0.555648028850555
0,434.5,1136,2716,629.5,3374,3157,3310,3417.5,4759,4443.5,0.10804595053196,0.120553374290466,-0.614588558673859
0,245,705,1396,437,1684,1569,1724,1729,2697,2398,0.0935065299272537,0.0372188836336136,-0.585537850856781
0,212,651,1432,338,1808,1758,1904,1946,3595,2891,0.116049416363239,0.0723678171634674,-0.693358421325684
0,388,1019,1340,584,2618,1827,2356,2505,3537,2650,0.322890311479569,0.592130780220032,-0.552677750587463
0,349.5,672,852,445,1457,1081,1321.5,1430.5,2591,1720.5,0.262018173933029,0.295575559139252,-0.588109076023102
0,368,988,1760,542,2412,2168,2287,2428,3970,3231,0.156279966235161,0.193913042545319,-0.601452171802521
0,344,862,1524,508,2060,1761,1867,1997,3954,3090,0.149553567171097,0.160723716020584,-0.642026543617249
0,731,1819,3294,981,4035,3547.5,3689,3799,5395,4642.5,0.10110517591238,0.13547819852829,-0.495702803134918
0,249,571,1152,291,2066,1608.5,1887.5,2026.5,3475,2730,0.284027338027954,0.374222874641418,-0.717745900154114
0,565,887,1100,633,2364,1655,2243,2459,2724,1987,0.364896059036255,0.686197876930237,-0.508723378181458
0,236,604,1428,309,1614,1651,1746,1771,2439,2136,0.0611439906060696,-0.0238260701298714,-0.603023290634155
0,715,1396,2166,824,2608,2442,2512,2529,3405,2906,0.0925848409533501,0.0878221988677979,-0.418454527854919
0,296,409,824,341,1522,1052,1225,1374,2605,2192,0.297527670860291,0.335924535989761,-0.728599905967712
0,360,792,1440,439,1932,1774,2014,2113,2942,2542,0.145907521247864,0.139538794755936,-0.575790047645569
0,589.5,1195,1707,812,2743,1955,2392,2618,3574.5,2934,0.232809022068977,0.436638742685318,-0.498899281024933
0,414.5,1074,1887,598,2485,2184.5,2301,2434,4031.5,3214,0.136779502034187,0.161935329437256,-0.579277217388153
0,836,1418,1406,987,2110,1566,1811,1938,2680,1894,0.200227528810501,0.366473704576492,-0.307955116033554
0,440.5,985,1170,610.5,2423,1593,2278,2451.5,3106,2200,0.348733633756638,0.644459247589111,-0.51845520734787
0,308,935,932,476,3032,1638,2587,2882,2441,1595,0.52976793050766,1.14375782012939,-0.446090072393417
0,234.5,865,1196,498,1850,1332.5,1459.5,1654.5,2638,1883,0.21470782160759,0.268857002258301,-0.506137609481812
0,477.5,1370,2345,703,3068,2799.5,3010,3137.5,4145,3603,0.133567348122597,0.18108007311821,-0.503173232078552
0,361,714,749,469,1692,954,1265,1455,1888,1286,0.386317074298859,0.555279016494751,-0.451191365718842
0,548,1330,2554,800,3088,3096,3201,3284,5004,4128,0.0946472957730293,0.0975109338760376,-0.580044150352478
0,292,881,2114,460,2544,2543,2678,2762,4030,3567,0.092314325273037,0.060590848326683,-0.641213536262512
0,688,1112,1876,784.5,2080,2092,2141,2199.5,2423,2268,0.0515672452747822,-0.0122726410627365,-0.370862782001495
0,166,670,1694,380,2428,1949,2285,2394,3161,2791,0.17806887626648,0.218289583921433,-0.650221884250641
0,310,650,887,429,1826,1229,1623,1720,2757,2201,0.346111327409744,0.49168786406517,-0.618432641029358
0,240,652,1338,387.5,1930,1687,1939,1975.5,3158,2784.5,0.181150570511818,0.196022897958756,-0.6577427983284
0,227,876,1672,477,2400,1933,2083,2225,3694,3260,0.178781926631928,0.231240719556808,-0.61663019657135
0,462,1122,1754,656,2158,1983,2116,2214,3634,3122,0.103271976113319,0.087730199098587,-0.528174996376038
0,315.5,847.5,1749,464.5,2583,1958.5,2265,2416,3926.5,3235.5,0.192520797252655,0.267006635665894,-0.644951820373535
0,520,1040,1808,592,2990,1976,2495,2827,3437,2676,0.246352627873421,0.433149069547653,-0.53540313243866
0,556,1542,2930,868,3688,3305,3437,3570,4780,4005,0.114536114037037,0.158925026655197,-0.512179613113403
0,534,1388,2652,813,3320,2917,3020,3059,4755,4101,0.111855328083038,0.143171012401581,-0.548103511333466
0,688,1566,2928,885,3450,3381,3468,3561,5435,4880,0.0818438231945038,0.0756584107875824,-0.552635371685028
0,299,668.5,1424,402.5,1908,1768,1877.5,1970,3535,3127.5,0.145258113741875,0.133116692304611,-0.681931674480438
0,147,329,461,199,1032,664,849,955,1916,1329,0.382451415061951,0.301706254482269,-0.706904172897339
0,38,350,470,189,1204,709,1061,1165,1821,1270,0.438470721244812,0.408635407686234,-0.677567958831787
0,661,1387,1371,929.5,3694,2035.5,3290,3667.5,3270.5,2357.5,0.458637714385986,1.28757131099701,-0.404401540756226
0,114.5,527,895.5,301.5,1949,1188.5,1666.5,1871,2468,1848.5,0.370363891124725,0.514698147773743,-0.648080110549927
0,158,544.5,1282,296,1408,1487.5,1534.5,1571.5,2234,2109,0.0468401685357094,-0.0504839792847633,-0.608061850070953
0,414,934.5,1682,574,2094,1872,1935,2013,3303.5,3360,0.109110154211521,0.0904077887535095,-0.558990061283112
0,2417,1536,1380,1762,2172,1916,2084,2124,2242,1736,0.222972974181175,0.87186324596405,-0.186871334910393
0,181.5,612.5,881.5,430,1636,1130,1489,1642.5,2589,2049,0.299702078104019,0.380135238170624,-0.617366850376129
0,277,622,973.5,402.5,1386,1163,1461,1570.5,2370.5,1759,0.174825191497803,0.144598364830017,-0.584294080734253
0,384,828,938,478,2810,1923,2792,3068,3615,2903,0.499466329813004,1.02198767662048,-0.627278864383698
0,331,960,1564,588,2170,1979,2237,2324,3147,2677,0.162292450666428,0.201719403266907,-0.532505452632904
0,417,1078,1814,680,2468,2123,2214,2322,4052,3398,0.152732372283936,0.206097632646561,-0.579727053642273
0,350.5,1003.5,1662,663.5,1965,1799,1856,1932,2344.5,1806.5,0.0835401341319084,0.0435869246721268,-0.400537610054016
0,246,719,941,387,2620,1439.5,2293.5,2577,2901,2111.5,0.471496760845184,0.870482683181763,-0.602762401103973
0,379,982,1960,541,3094,2455,2990,3144,3874,3265,0.22437672317028,0.375209420919418,-0.595551908016205
0,350.5,874,1326,663.5,2116,1483,1707.5,1873.5,3016.5,2441.5,0.229517742991447,0.355348527431488,-0.550700426101685
0,598,1665,2795,1031,3257,2801.5,2912,3066,4275.5,3534.5,0.0763384029269218,0.0694359242916107,-0.439441114664078
0,320,871,1462,537,2383,1685,1973,2123,3476,2849,0.239531844854355,0.368378341197968,-0.599263846874237
0,266,778,1644,393,2258,1830,2126,2224,3339,2693,0.157355204224587,0.17163622379303,-0.622054874897003
0,290,715,1664,379,2032,1923.5,2065.5,2160,4038.5,3089,0.0995670929551125,0.055602103471756,-0.699169039726257
0,915,1866,2458,1510,3208,2698,2823,2997,5160,4604,0.132368519902229,0.289897918701172,-0.468830019235611
0,432,1242,2192,712,2764,2469,2592,2707,4028,3496,0.115415662527084,0.133445382118225,-0.528652727603912
0,281,658,1172,338,2417,1804.5,2160.5,2349.5,3511,2619,0.34689325094223,0.547781229019165,-0.684336721897125
0,157.5,482,1077,242.5,1583,1279,1742.5,1860,2269,2008.5,0.190225556492805,0.164059638977051,-0.649581968784332
0,681.5,1332,1728,892.5,2125,2011.5,2041.5,2139.5,3729,3146.5,0.103036597371101,0.109280720353127,-0.473621815443039
0,362,750,1186,477.5,1952,1370,1715,1867.5,2841.5,2376.5,0.244104489684105,0.329380452632904,-0.582347214221954
0,250,585,1078,332,1614,1427,1589,1662,2320,1954,0.199108496308327,0.192936420440674,-0.597246170043945
0,168,470,947,266,1548,1130,1287.5,1430.5,2444.5,2059,0.240881741046906,0.238812923431396,-0.677474737167358
0,197,675,1528,401,2070,1936,2114,2204,3031,2805,0.150639280676842,0.15091148018837,-0.635725855827332
0,354,1033,2126,584.5,2946,2636.5,2918.5,3030,4058,3701.5,0.161671951413155,0.229913264513016,-0.594185829162598
0,654,634.5,910.5,352.5,1515,1218,1381.5,1564.5,3328.5,2413.5,0.249226972460747,0.263443261384964,-0.679787993431091
0,46.5,369,707,200.5,1213,860,1220.5,1339,1891,1442.5,0.263541668653488,0.210054486989975,-0.67345130443573
0,184,735,1470,391,2408,1918,2197,2389,3551,2751,0.241877257823944,0.345732063055038,-0.657022833824158
0,311.5,830,1594,423,2831,2098,2594,2778.5,4265,3532,0.279548048973084,0.464060932397842,-0.674190402030945
0,831,1742,2744,1076,3392,3220,3323,3390,4777,4176,0.105606243014336,0.151033312082291,-0.4655621945858
0,201,532,734,334,1648,1007,1361,1532,2197,1695,0.383711159229279,0.492255419492722,-0.610113620758057
0,509,896,1126,661,2040,1488,1827,1969,3640,2897,0.288692355155945,0.479400724172592,-0.604938268661499
0,429,1042,1822,590,2458,2069,2248,2387,3786,2996,0.14859813451767,0.185328274965286,-0.568351268768311
0,378,912,1986,482,2580,2409,2536,2671,4652,3649,0.130091980099678,0.139302313327789,-0.672178328037262
0,342.5,1091,2599,564,3164,2940.5,3089,3217,5054,3971,0.0980391874909401,0.0903505980968475,-0.644914627075195
0,335,1023,1868,533,2522,2147,2324,2466,3541,3031,0.14897495508194,0.181781083345413,-0.551709055900574
0,151,637,1228,332,1848,1461,1604,1749,2932,2591,0.201560467481613,0.217280387878418,-0.64303731918335
0,282,598.5,979,366,1619,1298,1552.5,1669.5,2717.5,2292.5,0.246343314647675,0.274514228105545,-0.639022886753082
0,261,532,931,333,1362,1198,1508,1545,2375,2031,0.187963366508484,0.151775807142258,-0.633986949920654
0,477,738,948,605,1356,1075,1163,1283,2751,2105,0.17708332836628,0.177075356245041,-0.576956152915955
0,234,678,1406,376,2102,1796,2099,2207,3230,2812,0.198403671383858,0.237306445837021,-0.653019547462463
0,374,1030,2408,565,2980,2826,2985,3059,4293,3776,0.106161870062351,0.105097472667694,-0.613000214099884
0,358,994,2030,587,2728,2340,2645,2734,3816,3339,0.14670030772686,0.189888656139374,-0.586694359779358
0,147,749.5,565,307,3948,1438,3370.5,3942.5,2273.5,1347,0.749612271785736,1.91713261604309,-0.504134893417358
0,335,949,1420,558,2362,1730,2144,2301,3067,2375,0.249074563384056,0.392294675111771,-0.527390420436859
0,337,785,1682,431,2470,2069,2244,2370,3376,2852,0.189788043498993,0.250734776258469,-0.622686862945557
0,391,857,1188,496,1906,1520,1863,2012,2637,2028,0.232062041759491,0.306076645851135,-0.509444773197174
0,779,1148,1274,791,2592,1712,2193,2436,3429,2821,0.340920865535736,0.7154541015625,-0.498361349105835
0,193.5,892.5,1076,452,2561,1336,2145,2425,3082.5,2120.5,0.408303529024124,0.74152672290802,-0.550943434238434
0,516,649,1230,319,1792,1696,1861,1933,2902,2623,0.185969531536102,0.18494638800621,-0.634469091892242
0,281,754,1100,457,2062,1481,2001,2155,2621,2214,0.304237812757492,0.453156918287277,-0.553185224533081
0,515.5,1092,1458,679.5,2385,1715,2092,2253.5,3317,2691,0.241217821836472,0.404843896627426,-0.504649579524994
0,314,918,1468,509,2642,1862,2466,2626,3163,2541,0.285644769668579,0.484230607748032,-0.550110280513763
0,266,742,1694,401,1932,1780,1960,1915,3654,2586,0.0656370595097542,-0.00522477179765701,-0.662420332431793
0,292,837.5,971.5,531,2602,1212.5,2087,2337.5,2303,1471,0.456275373697281,0.902719855308533,-0.466645449399948
0,474,1015,1136,707.5,2474,1464.5,2157.5,2363,3173.5,2421.5,0.370637118816376,0.747448086738586,-0.515339612960815
0,139.5,431.5,854,220.5,1520,1072.5,1356,1548,2468.5,1975,0.280539155006409,0.28385916352272,-0.702413856983185
0,143,430,563,281.5,1279,832,1056,1202.5,1856.5,1398.5,0.388707935810089,0.398208349943161,-0.623879313468933
0,459.5,903,1124,588,2507,1703,2395.5,2571,2756,2099.5,0.380886822938919,0.724883556365967,-0.506422519683838
0,332,963,1878,521,2806,2327,2623,2755,3692,3076,0.198121279478073,0.298222959041595,-0.586251318454742
0,486,871,1466,594,1914,1754,1896,2006,2712,2372,0.132544413208962,0.131287068128586,-0.513815224170685
0,151,343,277,189,2246,671,1702,1993,1215,546,0.780420184135437,1.3078521490097,-0.559691905975342
0,287.5,585,1313,348,1482,1636.5,1726,1695.5,4707,3694,0.0604651235044003,-0.0267399773001671,-0.778911530971527
0,289.5,975.5,2265,508.5,3393,3201,3404,3579,5780,4959,0.199363738298416,0.322357803583145,-0.711198329925537
0,562,1392,2301,860,3011,2518,2675,2836.5,4347,3620.5,0.133659601211548,0.197311460971832,-0.514898121356964
0,414,692,745,487,2038,1411,1851,2116,2876,2255,0.464606553316116,0.791741728782654,-0.612107574939728
